id,place,tweets,sentiment,longitude,latitude
1.58E+18,"{'fullName': 'Kedaton, Indonesia', 'name': 'Kedaton', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","jadi kebanggaan kaltim jadi ibu kota nusantara




lampung dukung pembangunan ikn",1,105.191887,-5.401314
1.57E+18,"{'fullName': 'East Nusa Tenggara, Indonesia', 'name': 'East Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",persiapan menjelang ikn nusantara di kalimantan timur sudah dilakukan dari pembangunan layanan air bersih sudah dikembangkan agar mendukung ibu kota negara salam dari rakyat nusa tenggara timur,0,118.927002,-11.007615
1.57E+18,"{'fullName': 'Yogyakarta, Indonesia', 'name': 'Yogyakarta', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ketua ikatan cendekiawan dayak nasional dukung pembangunan ibu kota negara nusantara
ikn yogyakarta
daerah istimewa yogyakarta",1,110.006125,-8.206926
1.57E+18,"{'fullName': 'Bengkulu, Indonesia', 'name': 'Bengkulu', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","pembangunan ibu kota negara ikn nusantara di mendapatkan dukungan dari sejumlah tokoh adat





at  bengkulu indonesia",0,101.022751,-5.503956
1.57E+18,"{'fullName': 'Moluccas, Indonesia', 'name': 'Moluccas', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ladn sebagai garda terdepan dalam menjaga dan merawat ibu kota nusantara
maluku satu rasa",0,125.718516,-8.347827
1.57E+18,"{'fullName': 'Moluccas, Indonesia', 'name': 'Moluccas', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","lembaga adat dayak nasion mendukung penuh ikn dan siap menjadi garda terdepan untuk menjaga dan merawat ibu kota nusantara
maluku satu rasa",1,125.718516,-8.347827
1.57E+18,"{'fullName': 'Tanah Abang, Indonesia', 'name': 'Tanah Abang', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",sama sama kita jaga dan rawat ibu kota nusantara,1,106.801353,-6.226841
1.57E+18,"{'fullName': 'Kiaracondong, Indonesia', 'name': 'Kiaracondong', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","pemindahan ibu kota di wilayah provinsi kaltiim merupakan suatu tanggung jawab kita semua agar menjaga serta merawat kondusifitas ibu kota nusantara



jawa barat",1,107.6419828,-6.9454521
1.57E+18,"{'fullName': 'Cibeunying Kidul, Indonesia', 'name': 'Cibeunying Kidul', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","lembaga adat dayak nasion mendukung penuh ikn dan siap menjadi garda terdepan untuk menjaga dan merawat ibu kota nusantara



jawa barat",1,107.630105,-6.9134797
1.57E+18,"{'fullName': 'Bengkulu, Indonesia', 'name': 'Bengkulu', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota negara nusantara diharapkan dapat menjadi penggerak ekonomi indonesia di masa depan



 at  bengkulu indonesia",0,101.022751,-5.503956
1.57E+18,"{'fullName': 'Beji, Indonesia', 'name': 'Beji', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","ladn sebagai garda terdepan dalam menjaga dan merawat ibu kota nusantara



jawa barat",1,106.795452,-6.383044
1.57E+18,"{'fullName': 'West Borneo, Indonesia', 'name': 'West Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",ladn sebagai garda terdepan dalam menjaga dan merawat ibu kota nusantara,1,108.5949,-3.067652
1.57E+18,"{'fullName': 'South Sumatra, Indonesia', 'name': 'South Sumatra', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","lembaga adat dayak nasion garda terdepan dalam menjaga dan merawat ibu kota nusantara




sumatera selatan",1,102.076968,-4.891785
1.57E+18,"{'fullName': 'South Sumatra, Indonesia', 'name': 'South Sumatra', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","lembaga adat dayak nasional mendukung penuh ikn dan siap jadi garda terdepan untuk menjaga dan merawat ibu kota negara
dukung pembangunan ikn nusantara



sumatera selatan",1,102.076968,-4.891785
1.57E+18,"{'fullName': 'Bali, Indonesia', 'name': 'Bali', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ladn sebagai garda terdepan dalam menjaga dan merawat ibu kota nusantara 

bali",1,114.431626,-8.849261
1.57E+18,"{'fullName': 'Bali, Indonesia', 'name': 'Bali', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","lembaga adat dayak nasion mendukung penuh ikn dan siap menjadi garda terdepan untuk menjaga dan merwat ibu kota nusantara 

bali",1,114.431626,-8.849261
1.57E+18,"{'fullName': 'Mijen, Indonesia', 'name': 'Mijen', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","ladn sebagai garda terdepan dalam menjaga dan merawat ibu kota nusantara
warga jawa tengah dukung pembangunan ikn",1,110.269148,-7.115197
1.57E+18,"{'fullName': 'Rambutan, Indonesia', 'name': 'Rambutan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","lembaga adat dayak nasion mendukung penuh ikn dan siap menjadi garda terdepan untuk menjaga dan merawat ibu kota nusantara




sumatera selatan",1,104.794609,-3.190822
1.57E+18,"{'fullName': 'Rambutan, Indonesia', 'name': 'Rambutan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","ladn sebagai garda terdepan dalam menjaga dan merawat ibu kota nusantara




sumatera selatan",1,104.794609,-3.190822
1.57E+18,"{'fullName': 'Tunas Toyota Serang', 'name': 'Tunas Toyota Serang', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","ladn sebagai garda terdepan dalam menjaga dan merawat ibu kota nusantara
banten",1,105.8670626,-6.3554149
1.57E+18,"{'fullName': 'East Nusa Tenggara, Indonesia', 'name': 'East Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",semua masyarakat ini menjadi tanggung jawab kita semua menjaga dan merawat ibu kota nusantara ayo selalu dukung pembangunan ikn agar semuanya berjalan dengan lancar salam dari rakyat nusa tenggara timur,1,118.927002,-11.007615
1.57E+18,"{'fullName': 'East Nusa Tenggara, Indonesia', 'name': 'East Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","nusa tenggara timur 
ladn sebagai garda terdepan dalam menjaga dan merawat ibu kota nusantara",1,118.927002,-11.007615
1.57E+18,"{'fullName': 'Bali, Indonesia', 'name': 'Bali', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",mari kita masyarakat bali bersama sama seluruh warga negara indonesia menjadi garda terdepan dalam mendukung dan menjaga ibu kota nusantara,1,114.431626,-8.849261
1.57E+18,"{'fullName': 'Bali, Indonesia', 'name': 'Bali', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",lembaga adat dayak nasion dan masyarakat bali siap mendukung penuh ikn dan menjadi garda terdepan untuk menjaga dan merawat ibu kota nusantara,1,114.431626,-8.849261
1.57E+18,"{'fullName': 'Padang Utara, Indonesia', 'name': 'Padang Utara', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","ladn sebagai garda terdepan dalam menjaga dan merawat ibu kota nusantara
sumatera barat dukung pembangunan ikn nusantara",1,100.341713,-0.9340766
1.57E+18,"{'fullName': 'Banten, Indonesia', 'name': 'Banten', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","tokoh adat kutai mendukung penuh pembangunan ibu kota nusantara yang berada di kalimantan




banten",1,105.099716,-6.9997
1.57E+18,"{'fullName': 'Medan Selayang, Indonesia', 'name': 'Medan Selayang', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","indonesia harus mampu menjaga budaya leluhur nusantara dengan kembalinya menjadi namanya ibu kota negara nusantara ini akan memberikan satu kekuatan sendiri 




sumatera utara",1,98.6261554,3.5513521
1.57E+18,"{'fullName': 'Banten, Indonesia', 'name': 'Banten', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","indonesia harus mampu menjaga budaya leluhur nusantara apalagi kembalinya menjadi namanya ibu kota negara nusantara ini akan memberikan satu kekuatan sendiri budaya nusantara bisa terjaga dg baik



banten",1,105.099716,-6.9997
1.57E+18,"{'fullName': 'West Java, Indonesia', 'name': 'West Java', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",mau persentase berapapun kami tetap dukung pemerintah indonesia dalam membangun ibu kota negara nusantara,1,106.374775,-7.820934
1.57E+18,"{'fullName': 'East Borneo, Indonesia', 'name': 'East Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",jembatan pulau balang ibu kota negara yang baru pemandangan yang indah dan alam yg udara nya masih segar,0,113.836655,-2.409401
1.57E+18,"{'fullName': 'South East Sulawesi, Indonesia', 'name': 'South East Sulawesi', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","sekaligus mengirimkan pesan kepada dunia bahwa ikn nusantara ini bukan sematamata memindahkan fisik ibu kota memindahkan fisik kantorkantor pemerintahan 

 sulawesi tenggara",0,120.8647856,-6.218277
1.57E+18,"{'fullName': 'Yogyakarta, Indonesia', 'name': 'Yogyakarta', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","semoga cepat terwujud ibu kota baru ikn nusantara menjadi smart city
daerah istimewa yogyakarta mendukung pembangunan ikn",1,110.006125,-8.206926
1.57E+18,"{'fullName': 'Medan Sunggal, Indonesia', 'name': 'Medan Sunggal', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","pemindahan ibu kota ke ikn nusantara jadi wujud komitmen pemerintah dalam wujudkan pemerataan pembangunan

ayo dukung pembangunan ikn



sumatera utara",1,98.6159887,3.5730188
1.57E+18,"{'fullName': 'Medan Sunggal, Indonesia', 'name': 'Medan Sunggal', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","pemindahan ibu kota ke ikn nusantara ini berikan dampak positif pada perekonomian indonesia

ayo dukung pembangunan ikn



sumatera utara",1,98.6159887,3.5730188
1.57E+18,"{'fullName': 'Oakwood Apartments PIK Jakarta', 'name': 'Oakwood Apartments PIK Jakarta', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}",ibu kota negara ikn nusantara di kalimantan timur akan menerapkan konsep cerdas dan berkelanjutan nantinya di ikn nusantara hanya akan ada kendaraan ramah lingkungan,0,106.7390496,-6.102177866
1.57E+18,"{'fullName': 'Adikara Motor', 'name': 'Adikara Motor', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}",ibu kota negara baru  adalah kota yang akan merefleksikan indonesia yaitu nusantara sentris  nusantara milik kita bersama,0,106.151792,-6.12759
1.57E+18,"{'fullName': 'Papua, Indonesia', 'name': 'Papua', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","kepala otorita ibu kota nusantara mendukung pembagunan ikn





papua mendukung pembagunan ikn",0,134.505904,-9.1457534
1.57E+18,"{'fullName': 'Lempah Kuning Tebing Sampur', 'name': 'Lempah Kuning Tebing Sampur', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota negara nusantara akan membawa dampak positif dari segala sektor terutama sektor perekonomian yang merata



kepulauan bangka belitung",0,106.17412,-2.1529844
1.57E+18,"{'fullName': 'Pasar Tradisional Panorama', 'name': 'Pasar Tradisional Panorama', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","kehadiran ibu kota negara ikn nusantara bakal memberikan dampak yang luar biasa bagi pertumbuhan ekonomi dan daya beli masyarakat 




bengkulu",0,102.2989798,-3.81758196
1.57E+18,"{'fullName': 'West Papua, Indonesia', 'name': 'West Papua', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",dukung pembangunan ibu kota negara baru kabiro pengelolaan bmn kunjungi ikn nusantara,1,129.298158,-4.31892
1.57E+18,"{'fullName': 'Talang Kelapa, Indonesia', 'name': 'Talang Kelapa', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","dukung pembangunan ibu kota nusantara ikn di penajam paser utara kalimantan timur



info lampung",1,104.36966,-2.955796
1.57E+18,"{'fullName': 'Taktakan, Indonesia', 'name': 'Taktakan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","banyak support dan dukungan terhadap ibu kota nusantara termasuk dari forum duta wisata balikpapan
wong banten dukung penuh ikn nusantara",1,106.071077,-6.173101
1.57E+18,"{'fullName': 'Lapangan Molintogupo', 'name': 'Lapangan Molintogupo', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}",ikn nusantara optimis majukan indonesia baik ekonomi maupun pemerataan infrastruktur dan tentunya juga menjadi ibu kota negara yang kuat pertahanan dan keamanannya,1,123.1473464,0.53240647
1.57E+18,"{'fullName': 'Taktakan, Indonesia', 'name': 'Taktakan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","banyak tokoh agama yang mendukung pembangunan ibu kota nusantara
wong banten dukung penuh ikn nusantara",1,106.071077,-6.173101
1.57E+18,"{'fullName': 'Lampung, Indonesia', 'name': 'Lampung', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","dukung pembangunan ibu kota nusantara ikn di penajam paser utara kalimantan timur

siput lampung",1,103.527319,-5.980556
1.57E+18,"{'fullName': 'South East Sulawesi, Indonesia', 'name': 'South East Sulawesi', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",ikn ibu kota negara indonesia yang baru yang diberi nama nusantara masih dalam proses pembangunan,0,120.8647856,-6.218277
1.57E+18,"{'fullName': 'Taktakan, Indonesia', 'name': 'Taktakan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","banyak support dan dukungan untuk pembangunan ibu kota nusantara khususnya dari ketua pwnu kalimantan timur
wong banten dukung penuh ikn nusantara",1,106.071077,-6.173101
1.57E+18,"{'fullName': 'West Papua, Indonesia', 'name': 'West Papua', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",dukung pemindahan ibu kota gerakan nasional nusantara mengaji gelar selamatan  tumpeng di ikn,1,129.298158,-4.31892
1.57E+18,"{'fullName': 'Taktakan, Indonesia', 'name': 'Taktakan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",luar biasa antusiasme keluarga medan mendukung pembangunan ibu kota nusantara wong banten dukung penuh ikn nusantara,1,106.071077,-6.173101
1.57E+18,"{'fullName': 'Kota Banda Aceh, Nangro Aceh Darussalam', 'name': 'Kota Banda Aceh', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","dpw pks mendukung penuh langkah pemerintah memindahkan ibu kota negara ikn nusantara



aceh",0,95.2637481,5.48079
1.57E+18,"{'fullName': 'Kota Banda Aceh, Nangro Aceh Darussalam', 'name': 'Kota Banda Aceh', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","pembangunan ibu kota negara ikn nusantara telah memberikan spirit kebersamaan masyarakat khususnya di dalam peningkatan kerukunan antar umat beragama


 
aceh",0,95.2637481,5.48079
1.57E+18,"{'fullName': 'Kota Banda Aceh, Nangro Aceh Darussalam', 'name': 'Kota Banda Aceh', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","banyak perusahaan yang tertarik dengan pembangunan ibu kota negara ikn nusantara baik yang hendak berinvestasi maupun menawarkan jasa pembangunan kota baru di kalimantan timur tersebut



aceh",0,95.2637481,5.48079
1.57E+18,"{'fullName': 'Kota Banda Aceh, Nangro Aceh Darussalam', 'name': 'Kota Banda Aceh', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",pembangunan ibu kota negara atau ikn nusantara berdampak positif terhadap pertumbuhan umkm usaha mikro kecil menengah,1,95.2637481,5.48079
1.57E+18,"{'fullName': 'Kota Banda Aceh, Nangro Aceh Darussalam', 'name': 'Kota Banda Aceh', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","pembangunan ibu kota negara ikn nusantara merupakan upaya pemerintah untuk mengusung pembangunan ekonomi yang inklusif



aceh",1,95.2637481,5.48079
1.57E+18,"{'fullName': 'Aula Dekanat FKIP UNIB', 'name': 'Aula Dekanat FKIP UNIB', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}",kami masyarakat bengkulu turut mengajak seluruh elemen bangsa mendukung pembangunan ibu kota negara ikn nusantara,1,102.2749031,-3.75767294
1.57E+18,"{'fullName': 'Aula Dekanat FKIP UNIB', 'name': 'Aula Dekanat FKIP UNIB', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","dibutuhkan semangat kebersamaan untuk mewujudkan ibu kota negara baru 
prov bengkulu dukung pembangunan ikn nusantara",1,102.2749031,-3.75767294
1.57E+18,"{'fullName': 'Senapelan, Indonesia', 'name': 'Senapelan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",dirjen tata ruang kementerian atrbpn bersama kepala otorita ibu kota nusantara bambang susantono melaksanakan konsultasi publik dengan tema rdtr wilayah perencanaan  kawasan inti pusat pemerintahan wp  ikn barat wp  ikn timur dan wp  ikn timur,0,101.4169653,0.4812
1.57E+18,"{'fullName': 'Kota Jambi, Jambi', 'name': 'Kota Jambi', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","indonesia akan bekerja sama dengan japang dalam membangun kereta gantung di ibu kota negara nusantara 

warga jambi mendukung pembangunan ikn",1,103.571625,-1.684741
1.57E+18,"{'fullName': 'Kota Jambi, Jambi', 'name': 'Kota Jambi', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",kami warga jambi mendukung pembangunan ibu kota negara nusantara,1,103.571625,-1.684741
1.57E+18,"{'fullName': 'West Java, Indonesia', 'name': 'West Java', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",konsep terbaik untuk ibu kota nusantara yang selalu ingin saya tiru di jawa barat green forest city udah gak sabar liatnya,0,106.374775,-7.820934
1.57E+18,"{'fullName': 'West Java, Indonesia', 'name': 'West Java', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",nice info nih kakak terbaik memang kami warga jawa barat dukung pembangunan ibu kota negara nusantara,1,106.374775,-7.820934
1.57E+18,"{'fullName': 'RS.Fatima Ketapang ( Ketapang , Kalimantan Barat )', 'name': 'RS.Fatima Ketapang ( Ketapang , Kalimantan Barat )', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}",kame warge lokal kalimantan barat mendukong pemerintah dalam pembangunan ibu kota negara nusantara,1,109.9776423,-1.842180467
1.57E+18,"{'fullName': 'West Papua, Indonesia', 'name': 'West Papua', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",presiden joko widodo telah mensahkan undangundang nomor  tahun  tentang ibu kota negara ikn sehingga pemindahan ibu kota negara dari jakarta ke nusantara di kalimantan timur semakin nyata,0,129.298158,-4.31892
1.57E+18,"{'fullName': 'Sumurbandung, Indonesia', 'name': 'Sumurbandung', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",pembangunan ibu kota negara ikn nusantara di penajam paser utara dan kutai kartanegara kalimantan timur diharapkan bisa meningkatkan ekonomi dan kesejahteraan masyarakat di daerah,0,107.604046,-6.922359
1.57E+18,"{'fullName': 'Stasiun Gambir', 'name': 'Stasiun Gambir', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}",wah banyak investor pembangunan ibu kota ikn nusantara,0,106.8307867,-6.177170385
1.57E+18,"{'fullName': 'Lueng Bata, Indonesia', 'name': 'Lueng Bata', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota negara ikn nusantara yang akan dibangun di kalimantan timur merupakan sebuah keberkahan tersendiri bagi masyarakat lokal


 
aceh",0,95.312943,5.490174
1.57E+18,"{'fullName': 'Cilegon, Indonesia', 'name': 'Cilegon', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","semoga pembangunan ibu kota nusantara lancar

urang banten dukung ikn",1,106.007174,-6.092782
1.57E+18,"{'fullName': 'Lueng Bata, Indonesia', 'name': 'Lueng Bata', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","sudah banyak investor tertarik masuk berinvestasi di pembangunan ibu kota nusantara ikn di kalimantan timur


 
aceh",0,95.312943,5.490174
1.57E+18,"{'fullName': 'Moluccas, Indonesia', 'name': 'Moluccas', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","banyak investor dari negara lain yang ingin bergabung dalam pembangunan ibu kota nusantara


  maluku kota ambon",0,128.1712385,-3.7023812
1.57E+18,"{'fullName': 'Cilegon, Indonesia', 'name': 'Cilegon', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","saya salut dengan masyarakat lokal yang menyambut baik pembangunan ibu kota nusantara

urang banten dukung ikn",1,106.007174,-6.092782
1.57E+18,"{'fullName': 'West Nusa Tenggara, Indonesia', 'name': 'West Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",banyak investor pembangunan ibu kota ikn nusantara masyarakat nusa tenggara barat mendukung,0,115.820981,-9.109656
1.57E+18,"{'fullName': 'Central Borneo, Indonesia', 'name': 'Central Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","banyak investor pembangunan ibu kota ikn nusantara

kalimantan tengah maju",0,110.734124,-3.5622
1.57E+18,"{'fullName': 'Telaga, Indonesia', 'name': 'Telaga', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","banyak investor dari negara lain yang ingin bergabung dalam pembangunan ibu kota negara nusantara di kalimantan timur 



 gorontalo",0,123.0006839,0.5467215
1.57E+18,"{'fullName': 'Widyas Luxury Villas', 'name': 'Widyas Luxury Villas', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}",masyarakat bali mendukung para investor dari negara lain yang ingin bergabung dalam pembangunan ibu kota negara nusantara di kalimantan timur,1,115.17694,-8.652592
1.57E+18,"{'fullName': 'East Nusa Tenggara, Indonesia', 'name': 'East Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",menuju kejayaan nusantara kita warga nusa tenggara timur membangun ibu kota negara ikn kita bersama,0,118.927002,-11.007615
1.57E+18,"{'fullName': 'West Nusa Tenggara, Indonesia', 'name': 'West Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",kesiapan pelindo dalam mendukung ibu kota negara baru ikn nusantara nusa tenggara barat,0,115.820981,-9.109656
1.57E+18,"{'fullName': 'South Borneo, Indonesia', 'name': 'South Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",pelindo siap dalam mendukung ibu kota nusantara,1,114.345859,-5.585365
1.57E+18,"{'fullName': 'Nasi Pecel Bu Gatot', 'name': 'Nasi Pecel Bu Gatot', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}",kesiapan pelindo dalam mendukunh ibu kota negara nusantara yg akan membawa indonesia lebih maju,1,112.199956,-8.122713
1.57E+18,"{'fullName': 'Jati Agung, Indonesia', 'name': 'Jati Agung', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","menuju kejayaan nusantara membangun ibu kota negara ikn kita bersama 
lampung dukung ikn",1,105.258942,-5.41097
1.57E+18,"{'fullName': 'East Nusa Tenggara, Indonesia', 'name': 'East Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",proyek ibu kota nusantara jadi berkah bagi pengembang properti lokal,0,118.927002,-11.007615
1.57E+18,"{'fullName': 'Kota Batam, Kepulauan Riau', 'name': 'Kota Batam', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","pembangunan ikn nusantara banyak pakai material lokal

kami masyarakat kepulauan riau setuju pemindahan ibu kota baru untuk indonesia maju",1,103.752777,0.464038
1.57E+18,"{'fullName': 'Pabuaran, Indonesia', 'name': 'Pabuaran', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","di jumat berkah ini kita doakan agar ibu kota negara yg bernama nusantara berjalan dengan lancar dan sesuai dengan rencana

doa yang baik untuk hasil yg baik",1,105.989993,-6.222186
1.57E+18,"{'fullName': 'Lampung Tengah, Lampung', 'name': 'Lampung Tengah', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",ulun lampung dukung pemindahan ibu kota negara ikn nusantara karena hanya memberikan dapat positif,1,104.542587,-5.252792
1.57E+18,"{'fullName': 'Lampung Tengah, Lampung', 'name': 'Lampung Tengah', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",masyarakat lampung mendukung pemindahan ikn nusantara dengan pemindahan ibu kota negara telah membawa pemerataan pembangunan,1,104.542587,-5.252792
1.57E+18,"{'fullName': 'Kepahiang, Indonesia', 'name': 'Kepahiang', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","pembangunan ibu kota negara ikn nusantara secara perlahan mulai berdampak terhadap sektor usaha mikro kecil dan menengah umkm 

kami masyarakat bengkulu bangga dan mendukung pembangunan ikn",1,102.512544,-3.724818
1.57E+18,"{'fullName': 'Labuapi, Indonesia', 'name': 'Labuapi', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",nusantara ibu kota negara masa depan masyarakat nusa tenggara barat sabar menunggu,1,116.0689,-8.651347
1.57E+18,"{'fullName': 'West Sumatra, Indonesia', 'name': 'West Sumatra', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",harapan masyarakat dengan penetapan nusantara sebagai nama ibu kota baru dan pengesahan uu ikn akan membawa kemajuan,0,98.589462,-3.487903
1.57E+18,"{'fullName': 'Kepahiang, Indonesia', 'name': 'Kepahiang', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","jadi pengen pindah ke ikn 

ekonomi di ppu pasti berkembang pesat dampak dari pembangunan ibu kota nusantara





bengkulu",1,102.512544,-3.724818
1.57E+18,"{'fullName': 'Central Borneo, Indonesia', 'name': 'Central Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",umkm menyambut pemindahan ibu kota nusantara satukan bangsa,0,110.734124,-3.5622
1.57E+18,"{'fullName': 'Central Borneo, Indonesia', 'name': 'Central Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota baru untuk kemajuan dan kesejahteraan bangsa ayo kita dukung
nusantara satukan bangsa",0,110.734124,-3.5622
1.57E+18,"{'fullName': 'Mojoroto, Indonesia', 'name': 'Mojoroto', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","kediri ibu kota provinsi mataraman
sabtu 

warganet nusantara terkasih dimanapun berada selamat pagi diakhir pekan minggu i september ceria

 untuk kebersamaan kita indonesia
pakde naryo wa",0,111.959473,-7.847842
1.57E+18,"{'fullName': 'Campaka, Indonesia', 'name': 'Campaka', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",menyelesaikan sengketa dan konflik pertanahan serta memberikan dukungan terhadap pembangunan ibu kota negara ikn nusantara,0,107.403589,-6.58373
1.57E+18,"{'fullName': 'Central Borneo, Indonesia', 'name': 'Central Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota baru untuk kemajuan dan kesejahteraan bangsa ayo kita dukung
nusantara identitas bangsa",0,110.734124,-3.5622
1.57E+18,"{'fullName': 'Central Borneo, Indonesia', 'name': 'Central Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",pemindahan ibu kota ini juga berdampak dalam pembangunan pariwisatan ekonomi nusantara identitas bangsa,0,110.734124,-3.5622
