id,date,tweets,processed_tweets,negative,neutral,positive
1.57116e+18,9/17/2022,"sesditjen pemasyarakatan bersama kakanwil dan kadiv pemasyarakatan kunjungi ibu kota negara nusantara





 
sofyan","sesditjen pemasyarakatan kakanwil kadiv pemasyarakatan kunjungi nusantara





 
sofyan",0,1,0
1.57115e+18,9/17/2022,isi posisi kosong otoritas ibu kota nusantara bakal rekrut profesional,isi posisi kosong otoritas rekrut profesional,0,1,0
1.57107e+18,9/17/2022,"wujudnya keberhasilan pembangunan ibu kota nusantara bersama
wong banten dukung penuh ikn nusantara","wujudnya keberhasilan bersama
wong banten dukung penuh",0,0,1
1.57107e+18,9/17/2022,"banyak support dan dukungan terhadap ibu kota nusantara termasuk dari forum duta wisata balikpapan
wong banten dukung penuh ikn nusantara","support dukungan forum duta wisata balikpapan
wong banten dukung penuh",0,0,1
1.57105e+18,9/17/2022,ibu kota negara ikn nusantara di kalimantan timur akan menjadi sumber perekonomian baru banyak lowongan kerja bakal tercipta bagi seluruh lapisan penduduk,sumber perekonomian lowongan kerja tercipta lapisan penduduk,0,0,1
1.57105e+18,9/17/2022,selain itu penggunaan kendaraan listrik untuk operasional polri juga akan disiapkan untuk ibu kota negara nusantara di kalimantan timur polri sudah menyiapkan rencana untuk pengadaan kendaraan listrik baik untuk pengamanan dan pengawalan di g,penggunaan kendaraan listrik operasional polri disiapkan timur polri rencana pengadaan kendaraan listrik pengamanan pengawalan g,0,1,0
1.57105e+18,9/17/2022,ikn nusantara optimis majukan indonesia baik ekonomi maupun pemerataan infrastruktur dan tentunya juga menjadi ibu kota negara yang kuat pertahanan dan keamanannya,optimis majukan ekonomi pemerataan infrastruktur kuat pertahanan keamanannya,0,0,1
1.57104e+18,9/17/2022,untuk operasional polri juga akan disiapkan untuk ibu kota negara nusantara di kalimantan timur polri sudah menyiapkan rencana untuk pengadaan kendaraan listrik baik untuk pengamanan dan pengawalan di g,operasional polri disiapkan timur polri rencana pengadaan kendaraan listrik pengamanan pengawalan g,0,1,0
1.571e+18,9/17/2022,operasional polri juga akan disiapkan untuk ibu kota negara nusantara di kalimantan timur polri sudah menyiapkan rencana untuk pengadaan kendaraan listrik baik untuk g ujar kadiv humas polri irjen pol prof dr dedi prasetyo mhum  mm,operasional polri disiapkan timur polri rencana pengadaan kendaraan listrik g kadiv humas polri irjen pol prof dr dedi prasetyo mhum  mm,0,1,0
1.571e+18,9/17/2022,juga akan disiapkan untuk ibu kota negara nusantara di kalimantan timur polri sudah menyiapkan rencana untuk pengadaan kendaraan listrik baik untuk pengamanan dan pengawalan di g ujar kadiv humas polri irjen pol prof dr dedi prasetyo mhum,disiapkan timur polri rencana pengadaan kendaraan listrik pengamanan pengawalan g kadiv humas polri irjen pol prof dr dedi prasetyo mhum,0,1,0
1.57099e+18,9/17/2022,juga akan disiapkan untuk ibu kota negara nusantara di kalimantan timur polri sudah menyiapkan rencana untuk pengadaan kendaraan listrik baik untuk pengamanan dan pengawalan di g ujar kadiv humas polri irjen pol prof dr dedi prasetyo mhum msi mm jumat,disiapkan timur polri rencana pengadaan kendaraan listrik pengamanan pengawalan g kadiv humas polri irjen pol prof dr dedi prasetyo mhum msi mm jumat,0,1,0
1.57099e+18,9/17/2022,"polri segera gunakan mobil listrik untuk kendaraan dinas di ktt g

selain pada ktt g penggunaan kendaraan listrik untuk operasional polri disiapkan untuk ibu kota negara nusantara di kalimantan timur


tingkatkan perekonomian","polri mobil listrik kendaraan dinas ktt g

selain ktt g penggunaan kendaraan listrik operasional polri disiapkan timur


tingkatkan perekonomian",0,1,0
1.57099e+18,9/17/2022,penggunaan kendaraan listrik untuk operasional polri juga akan disiapkan untuk ibu kota negara nusantara di kalimantan timur polri sudah menyiapkan rencana untuk,penggunaan kendaraan listrik operasional polri disiapkan timur polri rencana,0,1,0
1.57099e+18,9/17/2022,selain itu penggunaan kendaraan listrik untuk operasional polri juga akan disiapkan untuk ibu kota negara nusantara di kalimantan timur polri sudah menyiapkan rencana untuk pengadaan kendaraan listrik baik untuk pengamanan dan pengawalan di g ujar kadiv humas polri irjen,penggunaan kendaraan listrik operasional polri disiapkan timur polri rencana pengadaan kendaraan listrik pengamanan pengawalan g kadiv humas polri irjen,0,1,0
1.57099e+18,9/17/2022,selain itu penggunaan kendaraan listrik untuk operasional polri juga akan disiapkan untuk ibu kota negara nusantara di kalimantan timur polri sudah menyiapkan rencana untuk pengadaan kendaraan listrik baik untuk pengamanan dan pengawalan,penggunaan kendaraan listrik operasional polri disiapkan timur polri rencana pengadaan kendaraan listrik pengamanan pengawalan,0,1,0
1.57098e+18,9/17/2022,polri juga akan disiapkan untuk ibu kota negara nusantara di kalimantan timur polri sudah menyiapkan rencana untuk pengadaan kendaraan listrik baik untuk pengamanan dan pengawalan di g ujar kadiv,polri disiapkan timur polri rencana pengadaan kendaraan listrik pengamanan pengawalan g kadiv,0,1,0
1.57081e+18,9/16/2022,semua pihak mendukung pemindahan ibu kota nusantara ikn karena dapat menjadikan momentum pemeretaan ekonomi di indonesia,mendukung menjadikan momentum pemeretaan ekonomi,0,0,1
1.57079e+18,9/16/2022,kunjungan menteri atrkepala bpn dan wamen atr  waka bpn ke ibu kota negara nusantara,kunjungan menteri atrkepala bpn wamen atr  waka bpn,0,1,0
1.57077e+18,9/16/2022,"banyak tokoh agama yang mendukung pembangunan ibu kota nusantara
wong banten dukung penuh ikn nusantara","tokoh agama mendukung nusantara
wong banten dukung penuh",0,0,1
1.57077e+18,9/16/2022,"dukung pembangunan ibu kota nusantara ikn di penajam paser utara kalimantan timur

siput lampung","dukung penajam paser utara timur

siput lampung",0,0,1
1.57077e+18,9/16/2022,"kita pus terus dukung terus kawal pembangunan ibu kota nusantara pemerintah tetap semangat
banten ikut mendukung dong","pus dukung kawal semangat
banten mendukung",0,0,1
1.57073e+18,9/16/2022,ikn ibu kota negara indonesia yang baru yang diberi nama nusantara masih dalam proses pembangunan,nama proses,0,1,0
1.57073e+18,9/16/2022,hal itu disampaikan kepala otorita ibu kota nusantara oikn bambang susantono dalam acara konsultasi publik rdtr ikn di balikpapan selasa,oikn bambang susantono acara konsultasi publik rdtr balikpapan selasa,0,1,0
1.57073e+18,9/16/2022,dalam perjalanan pembangunan ibu kota nusantara ikn pasti tidak terlepas dari berbagai tantangan namun hal ini tidak menyurutkan keyakinan bahwa ikn akan menjadi world class city,perjalanan terlepas tantangan menyurutkan keyakinan world class city,0,0,1
1.57073e+18,9/16/2022,"atrbpn 
setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara selanjutnya menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto melakukan kunjungan ke","atrbpn 
setelah meninjau lokasi existing wilayah perencanaan menteri agraria tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto kunjungan",0,1,0
1.57073e+18,9/16/2022,"efact trivia vol 

halo warga tl

efact trivia vol  balik lagi nih dengan tema yang seru banget untuk dibahas yaitu ibu kota negara baru nusantara

udah pada tau belum nih ada rencana kalau ibu kota negara akan dipindahkan ke kalimantan timur tepatnya di sebagian","efact trivia vol 

halo warga tl

efact trivia vol  nih tema seru banget dibahas nusantara

udah tau nih rencana dipindahkan tepatnya",0,1,0
1.57072e+18,9/16/2022,"atrbpn 
kementerianatrbpn halo  dalam rangka menetapkan rencana tata ruang kawasan strategis nasional ksn ibu kota nusantara diperlukan partisipasi dari para pemangku kepentingan dalam menyusunnya sehingga rencana","atrbpn 
kementerianatrbpn halo  rangka menetapkan rencana tata ruang strategis nasional ksn partisipasi pemangku kepentingan menyusunnya rencana",0,1,0
1.57072e+18,9/16/2022,balikpapan otorita ibu kota nusantara dengan dukungan kementerian agraria dan tata ruangbadan pertanahan nasional atrbpn melalui direktorat jenderal perencanaan tata ruang nasional menggelar konsultasi publik rencana detail tata ruang rdtr,balikpapan dukungan kementerian agraria tata ruangbadan pertanahan nasional atrbpn direktorat jenderal perencanaan tata ruang nasional menggelar konsultasi publik rencana detail tata ruang rdtr,0,1,0
1.57071e+18,9/16/2022,"banyak support dan dukungan untuk pembangunan ibu kota nusantara khususnya dari ketua pwnu kalimantan timur
wong banten dukung penuh ikn nusantara","support dukungan ketua pwnu timur
wong banten dukung penuh",0,0,1
1.5707e+18,9/16/2022,dukung pemindahan ibu kota gerakan nasional nusantara mengaji gelar selamatan  tumpeng di ikn,dukung gerakan nasional mengaji gelar selamatan  tumpeng,0,0,1
1.57069e+18,9/16/2022,"nih buat yang sering nanya jadi pindah ngga sih min gimana sih progresnya d
jadi sobatinfo dua proyek jalan tol di ibu kota nusantara ikn kalimantan timur resmi dikerjakan menyusul penandatanganan  paket kontrak pembangunan infrastruktur sejak senin","nih nanya pindah ngga sih min gimana sih progresnya d
jadi sobatinfo proyek jalan tol resmi menyusul penandatanganan  paket kontrak infrastruktur senin",0,1,0
1.57067e+18,9/16/2022,seluruh rencana detail tata ruang ibu kota negara nusantara ditargetkan selesai tahun,rencana detail tata ruang ditargetkan selesai,0,1,0
1.57065e+18,9/16/2022,setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara selanjutnya menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto melakukan kunjungan ke kantor pertanahan kota balikpapan,meninjau lokasi existing wilayah perencanaan menteri agraria tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto kunjungan kantor pertanahan balikpapan,0,1,0
1.57065e+18,9/16/2022,ibu kota pindah ke ikn nusantara rei dan arebi jakarta jadi pusat bisnis  lewat,pindah rei arebi jakarta pusat bisnis ,0,1,0
1.57065e+18,9/16/2022,satu dari tiga amanat presiden republik indonesia ri joko widodo kepada menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto adalah dukungan untuk pembangunan ibu kota negara ikn nusantara,amanat republik ri menteri agraria tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto dukungan,0,0,1
1.57063e+18,9/16/2022,atu dari tiga amanat presiden republik indonesia ri joko widodo kepada menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto adalah dukungan untuk pembangunan ibu kota negara ikn nusantara,atu amanat republik ri menteri agraria tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto dukungan,0,0,1
1.57063e+18,9/16/2022,keindahan ibu kota negara nusantara,keindahan,0,0,1
1.57062e+18,9/16/2022,kan sbntr lgi jdi ibu kotasemoga setelh ibu kota di kaltim pbngunan di nusantara merata,sbntr lgi jdi kotasemoga setelh kaltim pbngunan merata,0,0,1
1.57061e+18,9/16/2022,kota denpasar berada di jantung pulau bali dengan status sebagai ibu kota provinsi bali kota denpasar menjadi simpul pergerakan berbagai sektor mulai dari perekonomian pendidikan kesehatan dan industri,denpasar jantung pulau bali status provinsi bali denpasar simpul pergerakan sektor perekonomian pendidikan kesehatan industri,0,1,0
1.57055e+18,9/15/2022,bidik kontrak senilai rp triliun begini progres proyek ibu kota nusantara milik ptpp,bidik kontrak senilai rp triliun progres proyek milik ptpp,0,1,0
1.5705e+18,9/15/2022,ibu kota nusantara pesut tersudut nelayan tersingkir  bbc news indonesia,pesut tersudut nelayan tersingkir  bbc news,1,0,0
1.57039e+18,9/15/2022,pt pp menargetkan perolehan kontrak di proyek ibu kota nusantara ikn lebih dari rp  triliun namun yang baru dimenangkan sebesar rp   triliun,pt pp menargetkan perolehan kontrak proyek rp  triliun dimenangkan rp   triliun,0,1,0
1.57038e+18,9/15/2022,luar biasa antusiasme keluarga medan mendukung pembangunan ibu kota nusantara wong banten dukung penuh ikn nusantara,antusiasme keluarga medan mendukung banten dukung penuh,0,0,1
1.57038e+18,9/15/2022,kota penyangga ibu kota nusantara diminta melakukan transformasi digital serta meningkatkan kapasitas pelayanan yang mudah dan transparan pemetaan konflik agraria juga penting,penyangga transformasi digital meningkatkan kapasitas pelayanan mudah transparan pemetaan konflik agraria,0,1,0
1.57037e+18,9/15/2022,setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara selanjutnya menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn cont,meninjau lokasi existing wilayah perencanaan menteri agraria tata ruangkepala badan pertanahan nasional atrbpn cont,0,1,0
1.57037e+18,9/15/2022,sebagai bentuk penerapan konsep infrastruktur berkelanjutan ibu kota nusantara ikn akan mengadopsi teknologi pintar dalam konstruksi jalan yakni electric charging lane atau jalur pengisian listrik,bentuk penerapan konsep infrastruktur berkelanjutan mengadopsi teknologi pintar konstruksi jalan electric charging lane jalur pengisian listrik,0,1,0
1.57035e+18,9/15/2022,ahy sindir ikn hingga pembangunan infrastruktur era jokowi di rapimnas demokrat  ketua umum partai demokrat agus harimurti yudhoyono ahy sempat menyindir proyek pembangunan ibu kota negara ikn nusantara,ahy sindir infrastruktur era rapimnas demokrat  ketua partai demokrat agus harimurti yudhoyono ahy menyindir proyek,1,0,0
1.57035e+18,9/15/2022,"dpw pks mendukung penuh langkah pemerintah memindahkan ibu kota negara ikn nusantara



aceh","dpw pks mendukung penuh langkah memindahkan nusantara



aceh",0,0,1
1.57035e+18,9/15/2022,"pembangunan ibu kota negara ikn nusantara telah memberikan spirit kebersamaan masyarakat khususnya di dalam peningkatan kerukunan antar umat beragama


 
aceh","spirit kebersamaan masyarakat peningkatan kerukunan umat beragama


 
aceh",0,0,1
1.57035e+18,9/15/2022,menteri atrbpn hadi tjahjanto mengungkapkan ada sembilan rencana detail tata ruang rdtr yang tengah dikerjakan pihaknya untuk wilayah ibu kota nusantara,menteri atrbpn hadi tjahjanto sembilan rencana detail tata ruang rdtr wilayah,0,1,0
1.57033e+18,9/15/2022,"dukung pembangunan ibu kota negara nusantara demi kejayaan indonesia


 

maluku kalesang","dukung kejayaan indonesia


 

maluku kalesang",0,0,1
1.57033e+18,9/15/2022,ibu kota negara ini dibuat untuk menjadikan  nusantara sentris sehingga pemerataan semakin nyata maka itu kita mendukung hal tersebut,menjadikan  sentris pemerataan nyata mendukung,0,0,1
1.57033e+18,9/15/2022,"repost  setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara selanjutnya menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto melakukan

selengkapnya baca di","repost  meninjau lokasi existing wilayah perencanaan menteri agraria tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto melakukan

selengkapnya baca",0,1,0
1.57032e+18,9/15/2022,atrbpn with    setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara,atrbpn with    meninjau lokasi existing wilayah perencanaan,0,1,0
1.57032e+18,9/15/2022,"halo  kab bantul 

  

psn antaralain reforma agraria dlm hal ini legalisasi aset melalui program ptsl maupun redistribusi tanah menuntaskan sengketa dan konflik pertanahan serta mendukung pembangunan ibu kota negara ikn nusantara","halo  kab bantul 

  

psn antaralain reforma agraria dlm legalisasi aset program ptsl redistribusi menuntaskan sengketa konflik pertanahan mendukung",0,0,1
1.57032e+18,9/15/2022,reposted from atrbpn setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara selanjutnya menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto melakukan kunjungan k,reposted from atrbpn meninjau lokasi existing wilayah perencanaan menteri agraria tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto kunjungan k,0,1,0
1.57031e+18,9/15/2022,reposted from atrbpn halo  dalam rangka menetapkan rencana tata ruang kawasan strategis nasional ksn ibu kota nusantara diperlukan partisipasi dari para pemangku kepentingan dalam menyusunnya sehingga rencana tata ruang yang d,reposted from atrbpn halo  rangka menetapkan rencana tata ruang strategis nasional ksn partisipasi pemangku kepentingan menyusunnya rencana tata ruang d,0,0,1
1.57031e+18,9/15/2022,"from atrbpn 

setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara selanjutnya menteri atrbpn hadi tjahjanto melakukan kunjungan ke kantor pertanahan kota balikpapan","from atrbpn 

setelah meninjau lokasi existing wilayah perencanaan menteri atrbpn hadi tjahjanto kunjungan kantor pertanahan balikpapan",0,1,0
1.57031e+18,9/15/2022,"from atrbpn 

satu dari tiga amanat presiden republik indonesia ri joko widodo kepada menteri atrbpn hadi tjahjanto adalah dukungan untuk pembangunan ibu kota negara ikn nusantara","from atrbpn 

satu amanat republik ri menteri atrbpn hadi tjahjanto dukungan",0,1,0
1.57029e+18,9/15/2022,"pengolahan data dan pembuatan model data teluk balikpapan untuk mendukung ibu kota baru indonesia ibu kota nusantara

pembicara dan pelatih yang akan memberikan pengetahuan yang luar biasa adalah","pengolahan data pembuatan model data teluk balikpapan mendukung nusantara

pembicara pelatih pengetahuan",0,1,0
1.57028e+18,9/15/2022,halo  dalam rangka menetapkan rencana tata ruang kawasan strategis nasional ksn ibu kota nusantara diperlukan partisipasi dari para pemangku kepentingan dalam menyusunnya,halo  rangka menetapkan rencana tata ruang strategis nasional ksn partisipasi pemangku kepentingan menyusunnya,0,1,0
1.57028e+18,9/15/2022,dalam rangka menetapkan rencana tata ruang kawasan strategis nasional ibu kota nusantara diperlukan partisipasi dari para pemangku kepentingan dalam menyusunnyasehingga rencana tata ruang yang dibuat dapat menghimpun aspirasi harapan para pemangku kepentingan,rangka menetapkan rencana tata ruang strategis nasional partisipasi pemangku kepentingan menyusunnyasehingga rencana tata ruang menghimpun aspirasi harapan pemangku kepentingan,0,1,0
1.57028e+18,9/15/2022,bumn di bidang konstruksi pt waskita karya persero tbk idx wskt berhasil memenangkan dua proyek untuk pembangunan ibu kota negara ikn nusantara di kalimantan timur,bumn bidang konstruksi pt waskita karya persero tbk idx wskt berhasil memenangkan proyek,0,1,0
1.57026e+18,9/15/2022,dalam hal ini legalisasi aset yakni mendaftarkan seluruh bidang tanah di indonesia melalui program pendaftaran tanah sistematis lengkap ptsl maupun redistribusi tanah menuntaskan sengketa dan konflik pertanahan serta mendukung pembangunan ibu kota negara ikn nusantara,legalisasi aset mendaftarkan bidang program pendaftaran sistematis lengkap ptsl redistribusi menuntaskan sengketa konflik pertanahan mendukung,0,1,0
1.57026e+18,9/15/2022,terdapat  tiga mandat presiden republik indonesia ri joko widodo kepada dirinya yang mana salah satunya ialah mendukung pembangunan ibu kota negara ikn nusantara pada kesempatan tersebut ia menginstruksikan kepada jajaran kantor wilayah bpn provinsi kalimantan timur, mandat republik ri salah satunya mendukung kesempatan menginstruksikan jajaran kantor wilayah bpn provinsi,0,0,1
1.57026e+18,9/15/2022,"atrbpn with repost 
     
setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara selanjutnya menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto melakukan","atrbpn with repost 
     
setelah meninjau lokasi existing wilayah perencanaan menteri agraria tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto",0,1,0
1.57026e+18,9/15/2022,pangdam vimlw mayjen tni tri budi utomo dampingi menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto yang melaksanakan kunjungan kerja ke ikn nusantara untuk memastikan progres penyusunan rencana detail tata ruang rdtr ibu kota baru,pangdam vimlw mayjen tni tri budi utomo dampingi menteri agraria tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto melaksanakan kunjungan kerja progres penyusunan rencana detail tata ruang rdtr,0,1,0
1.57025e+18,9/15/2022,"atrbpn 
satu dari tiga amanat presiden republik indonesia ri joko widodo kepada menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto adalah dukungan untuk pembangunan ibu kota negara ikn nusantara","atrbpn 
satu amanat republik ri menteri agraria tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto dukungan",0,1,0
1.57025e+18,9/15/2022,"atrbpn with repost

setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara selanjutnya menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn melakukan","atrbpn with repost

setelah meninjau lokasi existing wilayah perencanaan menteri agraria tata ruangkepala badan pertanahan nasional atrbpn",0,1,0
1.57024e+18,9/15/2022,"atrbpn with repost

halo  dalam rangka menetapkan rencana tata ruang kawasan strategis nasional ksn ibu kota nusantara diperlukan partisipasi dari para pemangku kepentingan dalam","atrbpn with repost

halo  rangka menetapkan rencana tata ruang strategis nasional ksn partisipasi pemangku kepentingan",0,1,0
1.57023e+18,9/15/2022,"dalam rangka pembangunan ibu kota nusantara ikn salah satu aspek penting dalam pengembangannya adalah pemanfaatan teknologi digital

telkom indonesia sebagai perusahaan digitaltelco terbesar di indonesia secara aktif berkontribusi pada proses pembangunan ikn khususnya pada","rangka salah aspek pengembangannya pemanfaatan teknologi digital

telkom perusahaan digitaltelco terbesar aktif berkontribusi proses",0,1,0
1.57023e+18,9/15/2022,setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara selanjutnya menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn,meninjau lokasi existing wilayah perencanaan menteri agraria tata ruangkepala badan pertanahan nasional atrbpn,0,1,0
1.57019e+18,9/14/2022,posted   atrbpn setelah meninjau lokasi existing wilayah perencanaan di kawasan ibu kota negara ikn nusantara selanjutnya menteri agraria dan tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto melakukan,posted   atrbpn meninjau lokasi existing wilayah perencanaan menteri agraria tata ruangkepala badan pertanahan nasional atrbpn hadi tjahjanto,0,1,0
1.57016e+18,9/14/2022,direktur utama pt krakatau steel persero tbk silmy karim melakukan kunjungan ke ibu kota nusantara ikn di penajam paser utara kalimantan timur sebagai tindak lanjut dari koordinasi dengan badan otorita ibu kota nusantara,direktur utama pt krakatau steel persero tbk silmy karim kunjungan penajam paser utara tindak koordinasi badan,0,1,0
1.57005e+18,9/14/2022,"sobat gatrik

intip yuk perencanaan penyediaan tenaga listrik di ibu kota negara baru nusantara","sobat gatrik

intip yuk perencanaan penyediaan tenaga listrik",0,1,0
1.57005e+18,9/14/2022,scn telkom garap ibu kota nusantara dengan layanan svn,scn telkom garap layanan svn,0,1,0
1.57005e+18,9/14/2022,pemerintah telah merancang jaringan jalan tol sepanjang   km yang akan menjadi bagian dari infrastruktur ibu kota negara atau ikn nusantara,merancang jaringan jalan tol   km infrastruktur,0,1,0
1.57004e+18,9/14/2022,"kalau sampai anies kepilih lagi
aku udah habis pikir sama warga jakarta miris

semoga jakarta ke depan lebih baik lagi damai sejahtera warganya maju kotanya

jakarta sudah bukan ibu kota negara lagi sekarang lebih cinta ibu kota negara indonesia yg baru nusantara","anies kepilih lagi
aku udah habis pikir warga jakarta miris

semoga jakarta damai sejahtera warganya maju kotanya

jakarta cinta yg",0,0,1
1.57004e+18,9/14/2022,"melalui konsultasi publik saran dan masukan dari publik menjadi hal penting dalam persiapan pembangunan dan pemindahan ibu kota nusantara

simak rangkaian acaranya pada video berikut salam nusantara","konsultasi publik saran masukan publik persiapan nusantara

simak rangkaian acaranya video salam",0,1,0
1.57004e+18,9/14/2022,pada selasa  september  kementerian agraria dan tata ruangbadan pertanahan nasional atrbpn bersama otorita ibu kota nusantara oikn menyelenggarakan konsultasi publik terkait rencana detail tata ruang rdtr ibu kota nusantara ikn,selasa  september  kementerian agraria tata ruangbadan pertanahan nasional atrbpn oikn menyelenggarakan konsultasi publik terkait rencana detail tata ruang rdtr,0,1,0
1.57004e+18,9/14/2022,putra daerah di kalimantan mendukung penuh pembangunan ibu kota nusantara,putra daerah mendukung penuh,0,1,0
1.57004e+18,9/14/2022,"kalau sampai kepilih lagi
aku udah habis pikir sama warga jakarta miris 
terserah juga jakarta sudah bukan ibu kota negara lagi jadi perhatian warga indonesia sekarang lebih cinta ibu kota negara indonesia nusantara","kepilih lagi
aku udah habis pikir warga jakarta miris 
terserah jakarta perhatian warga cinta",0,0,1
1.57001e+18,9/14/2022,"banyak perusahaan yang tertarik dengan pembangunan ibu kota negara ikn nusantara baik yang hendak berinvestasi maupun menawarkan jasa pembangunan kota baru di kalimantan timur tersebut



aceh","perusahaan tertarik berinvestasi menawarkan jasa tersebut



aceh",0,1,0
1.57e+18,9/14/2022,pembangunan ibu kota negara atau ikn nusantara berdampak positif terhadap pertumbuhan umkm usaha mikro kecil menengah,berdampak positif pertumbuhan umkm usaha mikro menengah,0,0,1
1.57e+18,9/14/2022,"penajam  personel ops nusantara melaksanakan pengamanan menteri atr agraria dan tata ruang ri di kawasan ibu kota negara nusantara rabu 

selengkapnya baca disini","penajam  personel ops melaksanakan pengamanan menteri atr agraria tata ruang ri rabu 

selengkapnya baca",0,1,0
1.57e+18,9/14/2022,"pembangunan ibu kota negara ikn nusantara merupakan upaya pemerintah untuk mengusung pembangunan ekonomi yang inklusif



aceh","upaya mengusung ekonomi inklusif



aceh",0,0,1
1.57e+18,9/14/2022,kami masyarakat bengkulu turut mengajak seluruh elemen bangsa mendukung pembangunan ibu kota negara ikn nusantara,masyarakat bengkulu mengajak elemen bangsa mendukung,0,0,1
1.57e+18,9/14/2022,"dibutuhkan semangat kebersamaan untuk mewujudkan ibu kota negara baru 
prov bengkulu dukung pembangunan ikn nusantara","dibutuhkan semangat kebersamaan mewujudkan 
prov bengkulu dukung",0,1,0
1.57e+18,9/14/2022,aset yakni mendaftarkan seluruh bidang tanah di indonesia melalui program pendaftaran tanah sistematis lengkap ptsl maupun redistribusi tanah menuntaskan sengketa dan konflik pertanahan serta mendukung pembangunan ibu kota negara ikn nusantara,aset mendaftarkan bidang program pendaftaran sistematis lengkap ptsl redistribusi menuntaskan sengketa konflik pertanahan mendukung,0,1,0
1.56999e+18,9/14/2022,minggu  pendiri fkdb h ayep zaki semm didampingi oleh pengurus dpd fkdb kalimantan timur melakukan kunjungan ke titik nol ibu kota nusantara ikn di kecamatan sepaku kabupaten penajam paser utara kalimantan timur,minggu  pendiri fkdb h ayep zaki semm didampingi pengurus dpd fkdb kunjungan kecamatan sepaku kabupaten penajam paser utara,0,1,0
1.56998e+18,9/14/2022,"wkwkwkwk
syukur reklamasi tak semuanya di bangun umpama di bangun semuanya jakarta di gerogoti para penduduk pkc dan pengusaha singapurakarena jakarta ibu kota negara yg banyak melahirkan pemimpin negarawaspada jakarta di sabotase pkc dki jantungnya keutuhan bangsa","wkwkwkwk
syukur reklamasi bangun umpama bangun jakarta gerogoti penduduk pkc pengusaha singapurakarena jakarta yg melahirkan pemimpin negarawaspada jakarta sabotase pkc dki jantungnya keutuhan bangsa",0,1,0
1.56994e+18,9/14/2022,pt adhi karya persero tbk atau adhi mencatatkan nilai kontrak baru sebesar rp  triliun per jumat  september  kontrak terbaru yang baru saja masuk senilai rp  triliun yang berasal dari proyek ibu kota nusantara,pt adhi karya persero tbk adhi mencatatkan nilai kontrak rp  triliun jumat  september  kontrak terbaru masuk senilai rp  triliun berasal proyek,0,1,0
1.56994e+18,9/14/2022,presiden joko widodo jokowi menargetkan peringatan hari kemerdekaan  agustus  sudah bisa digelar di ibu kota nusantara saat ini pembangunan fisik ibu kota baru tersebut pun telah dimulai,menargetkan peringatan kemerdekaan  agustus  digelar fisik,0,1,0
1.56994e+18,9/14/2022,pt pelayaran nasional indonesia pelni siap memberikan dukungan jasa transportasi angkutan logistik dan migrasi pekerja di proyek pembangunan ibu kota nusantara ikn,pt pelayaran nasional pelni dukungan jasa transportasi angkutan logistik migrasi pekerja proyek,0,1,0
1.56988e+18,9/14/2022,"halo  salah upaya untuk mewujudkan forest city dan area net zero emission di ibu kota negara nusantara dilakukan restorasi mangrove
adanya restorasi mangrove diharapkan mampu menghadirkan iklim yg lebih asri dan terbangunnya koridor satwa","halo  salah upaya mewujudkan forest city area net zero emission restorasi mangrove
adanya restorasi mangrove diharapkan menghadirkan iklim yg asri terbangunnya koridor satwa",0,0,1
